soil_type,rainfall,humidity,temperature,crop,moisture_output
Loamy,81.74497084911916,61.43271375510881,37.425619102395146,Vegetables,70.09686399912943
Sandy,38.06232934765801,46.62349897265803,40.525582719662864,Rice,57.51751711811865
Clay,87.79743204450695,33.47300613371862,23.58405127374943,Cotton,82.54339960039931
Clay,86.80566901074504,80.72188007933403,34.21341821979759,Wheat,78.60091249979382
Clay,80.59254001176211,37.81150999700732,24.42486191510916,Vegetables,69.96811250459068
Silt,79.00304363070614,72.58236500054402,43.739131994473624,Cotton,58.54922372753022
Sandy,30.46791390980408,49.67348251168224,16.00270717306511,Maize,56.260793433209194
Silt,8.091928305125219,42.14472352485154,32.39378531498865,Wheat,59.313048678865854
Silt,40.29801787651615,56.58260660435222,19.99510641148545,Sugarcane,68.64575265595901
Clay,17.35245149865087,86.10120433560675,36.366606155314756,Maize,58.81940800681899
Clay,69.49510889024617,57.44655038332009,20.276708502559863,Maize,74.62578799736025
Silt,34.609972653778556,82.5538754447739,22.061497856950727,Cotton,55.9400909579
Sandy,97.56102008599149,38.78404077594055,29.83112433137274,Maize,47.64071449581173
Loamy,64.0972077345332,84.09399937655553,42.44504849990634,Rice,86.12933877927483
Silt,82.24805636343609,46.5853327434654,21.351431164439127,Wheat,79.50230473977439
Sandy,13.252467274184843,77.4175190922211,19.327200633543107,Rice,46.489849406168304
Clay,86.20144822726226,69.60470883886975,37.76930495562092,Cotton,78.32629416316514
Clay,92.27571905133944,95.04013020481811,30.01858597001793,Vegetables,80.02960024008529
Sandy,48.70619188189359,57.112576258271986,42.353553371453145,Cotton,43.170239758269545
Loamy,60.625293775097745,34.63156321841083,19.398436714795267,Wheat,77.46520347926753
Clay,76.48098009029954,31.340883988587702,34.37783679069118,Maize,80.01052863372638
Clay,17.483862726041256,87.88009926809272,21.986374384554452,Sugarcane,80.2321839841376
Clay,50.25660764634424,66.73149463630025,19.70281285954918,Cotton,75.3427284487198
Sandy,39.86630277723131,84.26708362844644,35.50288245471812,Wheat,51.55893976185729
Silt,14.63739921622491,46.40979200080603,32.810538597261996,Sugarcane,61.45864119706364
Clay,36.753442229153144,54.15586218592636,37.64482375086993,Maize,69.99240544574089
Silt,6.817230938549357,32.10727105479233,24.283877293385473,Vegetables,54.211963414174534
Loamy,2.5811906949486985,97.30446272018786,28.439149691465698,Cotton,63.80680420114214
Clay,13.516628915482276,76.75075346905695,27.164150289912556,Vegetables,71.17041393237503
Clay,96.31151115891738,95.32435614315143,44.522683918995426,Wheat,77.2307744450287
Loamy,54.952953589501696,48.58474852003506,23.767468702181638,Vegetables,67.34424229061302
Clay,96.582216115322,72.80245278579626,23.844517150403007,Vegetables,81.95879855487118
Silt,43.2497878330132,77.49499778048465,25.636446264858222,Wheat,58.54420790622567
Sandy,31.181613308525957,52.228479018031194,31.937822438709645,Wheat,40.437309454170155
Silt,50.61418628402441,89.3676464510941,22.569682327912357,Cotton,66.02527270856267
Sandy,43.95116886329101,96.30130240301735,42.45869821137822,Vegetables,45.07908581653369
Sandy,10.566468426174392,91.9398582387203,22.970566945987905,Sugarcane,46.44220205163471
Silt,64.08263146902063,81.73468831575607,41.87447194680584,Wheat,64.38705367191957
Silt,21.60381825095996,49.42252758074678,18.10425190939754,Maize,67.21977807131894
Silt,61.95879548978296,49.713122947394226,34.696881071989566,Vegetables,64.39942866573189
Silt,65.02010923981534,97.43522243122266,42.209565553147314,Wheat,64.2030204249373
Loamy,15.20248531286481,30.71991471549844,20.062483151946886,Sugarcane,60.91931012497188
Clay,6.134962711066816,80.12349812695011,44.04980880297765,Cotton,60.409050655061534
Sandy,78.07615860684398,79.43723137886835,28.586500812465353,Vegetables,63.43468631856287
Silt,45.98004237693202,73.58826786648582,43.37145325323073,Wheat,63.23070480361063
Silt,5.816379550547579,99.3076192260806,35.30460130890141,Wheat,59.84252616141883
Silt,99.48663171697672,51.831560503460764,24.047606096206547,Maize,79.04554471097866
Loamy,5.778056099636664,53.798030465527376,20.649075747513194,Maize,64.02435432005029
Silt,69.50352288585532,35.525758206258885,24.11205138675298,Vegetables,69.72570079918604
Silt,98.36789252634136,60.99586955806162,17.79052227788025,Wheat,76.15976041113423
Silt,23.918010421592562,48.27339683643937,19.316038990299894,Vegetables,59.2317036706099
Clay,14.224936868719617,54.037069152435095,18.139813210394436,Wheat,67.72524731894663
Loamy,12.138493942242889,88.42002531789393,27.68830631224673,Maize,65.54120784509328
Silt,30.327514756759555,95.4839159469247,38.867351287727594,Sugarcane,67.61953217630635
Sandy,10.10458110106467,43.001315040363,19.241506626490207,Rice,48.549878171527965
Sandy,69.2161341694132,56.07562520874261,18.909612995170075,Rice,71.80371236106797
Sandy,6.229179813006269,95.00413934807759,34.30286848551992,Wheat,33.906328366463484
Loamy,50.94221281497897,34.32659224824558,20.91548945904199,Maize,72.61883344896125
Loamy,99.66968538529768,36.4652369677965,17.92830114326975,Cotton,78.495751897663
Sandy,81.39702695060188,41.395369244436054,20.00545734616733,Cotton,54.928036521346485
Silt,61.52194382310109,71.66489838888123,42.711941876303285,Rice,65.09441712906332
Loamy,30.625362078661166,40.53305897041982,39.644137583285726,Sugarcane,68.88185337403192
Sandy,62.389583629163845,97.76534670155135,25.621936870652824,Rice,65.33207800639785
Sandy,52.70414639116516,61.27001690809642,34.67462301982178,Wheat,49.9336310471146
Silt,42.60833838903715,65.10625722451164,31.118270210041143,Sugarcane,67.04303936134109
Clay,13.071037674019948,47.26610310637845,35.31372790447692,Cotton,60.62222540089765
Loamy,88.66042152404667,62.967217670431346,35.48013457388278,Maize,74.55195795696535
Silt,44.97846488213225,76.33395428459082,33.862020451799786,Maize,65.1378105196238
Sandy,19.462251182076507,82.582399586783,22.98304105611926,Wheat,34.72789701365912
Sandy,36.77593508772896,82.77076578969391,16.170192622884542,Rice,62.64587014752711
Silt,41.4129752528927,70.45237788858618,28.667003459703263,Wheat,73.35869587494152
Loamy,82.75378955668742,93.30518424957,41.72921654072111,Maize,77.26418660884553
Clay,73.3614380561402,87.21854931142767,32.08491775555728,Cotton,77.86403409466476
Clay,76.93048936413398,82.99336802890377,39.971731251057236,Maize,77.38773902700366
Sandy,1.1031264428647214,33.89238651763225,44.748730288836846,Sugarcane,39.22295660835596
Loamy,41.615399817976154,30.48145735537545,19.90848612414829,Vegetables,66.6072365453127
Clay,48.13441516353236,44.87130940368311,35.75332917425947,Maize,74.23139157749283
Loamy,1.9192276823056686,76.44665157394166,35.22880721100074,Maize,58.08916494490385
Loamy,25.98132087450342,58.783824221778204,44.39866342074835,Vegetables,68.8259649039757
Sandy,76.0289823122135,58.16843815095182,44.56802201858401,Sugarcane,61.58521435207362
Clay,13.710970572899905,91.92108217607296,35.600358351723884,Rice,72.1033464869654
Silt,53.531013145259166,92.68939936922871,22.308443759465828,Maize,69.37749025444096
Sandy,21.52018720172375,93.642268483751,38.95667514391797,Wheat,41.36941743615276
Clay,1.2120774643893273,51.97146535605191,18.210874026331144,Maize,66.431468191765
Clay,24.12014575995415,78.37390689174832,38.42097912514886,Wheat,60.897980878317625
Clay,97.58737549100537,49.014322689205876,42.30588372434089,Sugarcane,76.79083882844763
Clay,80.15371118829896,43.34268831521148,26.485001843053055,Maize,85.1682983740048
Clay,95.95766443210334,42.92427201431585,33.919058849492416,Sugarcane,89.25717750402536
Loamy,48.785404392636245,53.94753346045158,27.90428196290479,Sugarcane,77.64315320658733
Sandy,10.973619867750351,60.09703338458752,28.132951649643854,Rice,46.91764998241402
Loamy,54.79594889736929,88.16644197385479,24.3111266732436,Maize,83.44255482483473
Silt,45.43773345599609,38.392376543089846,37.863888613509744,Wheat,55.955272878082454
Clay,84.4357082739616,81.4448093176426,43.085296924995156,Wheat,80.92041437855674
Sandy,9.808258078424458,67.20184399325137,43.22252577703384,Maize,30.27196820922496
Clay,48.82411370217782,50.15617398731948,20.243438546248015,Vegetables,75.05873191780385
Sandy,15.004866469398426,64.49737091729773,41.24230948969698,Rice,43.79891226083127
Loamy,32.467592689006,50.995944884391584,37.12294324281366,Rice,67.62879236328817
Sandy,73.73570773877996,71.72573686668142,22.585122020708678,Rice,56.0166837882331
Silt,47.601812936876655,60.36907459986709,17.018538387645435,Wheat,68.4711131701897
Silt,37.58882851457693,41.50838703552151,23.039918006531337,Sugarcane,70.39968056102504
Sandy,39.44762785700353,38.16081521889877,42.36624710344577,Vegetables,37.77643601664228
Sandy,45.94467684059866,68.26869774504911,33.99536024687317,Rice,47.58048948695605
Sandy,78.50165438370568,93.16891233002724,36.63163982693615,Wheat,49.683022037193396
Sandy,89.20846889402344,54.07703805903799,22.714570533272877,Wheat,58.41251977042754
Silt,95.53346865039283,81.31000750558363,36.5816446672446,Sugarcane,73.78018430592178
Clay,78.6903386255295,76.10629484578368,15.843645188337712,Maize,84.42527740500108
Sandy,31.540689574801274,95.20884400166366,26.259640373190415,Maize,44.083826479656025
Sandy,68.81347060865421,87.46867121093986,33.802600456269936,Rice,69.76521313345117
Silt,43.760312405539196,69.66236812338241,19.382896966239606,Rice,72.76942334438812
Silt,25.467062204605117,75.99213487638751,39.69010723340804,Vegetables,64.0341704046705
Loamy,84.08715794259226,92.88705266088243,22.05093896435756,Sugarcane,87.4567043364936
Sandy,3.8426348962324997,57.966314921085434,34.56843338455339,Rice,43.485228181163684
Loamy,90.17619921354235,52.87562941004441,27.15591427725989,Sugarcane,80.20771687608857
Silt,46.147746462473414,30.756775854463744,32.881307864329415,Wheat,53.3146161354533
Silt,63.72014768082804,87.85857519340249,18.223516578867244,Rice,76.31051632742707
Clay,65.93539222057827,86.06864902823554,15.507383997648219,Wheat,76.60271648965224
Sandy,89.51177407065364,37.3118162670106,42.28693282140904,Cotton,43.86312673474435
Loamy,63.66696821672073,70.38001667928901,23.088900263015482,Sugarcane,88.77660232012515
Silt,61.39335847600618,62.47871887168212,39.59031008341377,Cotton,63.544012382755035
Silt,6.665204056068996,38.3096366856378,44.980509014166,Rice,61.49843798404808
Loamy,51.84080219452041,98.63977589425065,21.342937739967333,Wheat,69.35894542115884
Clay,15.016900081704165,45.02871212243488,22.955122235500667,Rice,66.8616965956104
Silt,73.74337687214856,34.70639260633928,34.885793629039966,Cotton,58.364685491557395
Sandy,51.22219208126745,71.63931656513367,43.96345903801864,Rice,49.60897293591279
Silt,68.02277792083532,81.72066739931228,42.47443044572232,Vegetables,66.71679284951239
Sandy,4.167290060238427,32.27104122330309,30.086265601967547,Maize,35.77999936956777
Loamy,8.479201604580322,76.11023471089155,38.85330847580174,Cotton,54.284916406831556
Sandy,71.63233880626822,67.26043131660181,19.072375592997034,Rice,63.26937326160353
Loamy,7.208433599867337,37.22855062125339,44.32314552612037,Wheat,52.24452874696243
Sandy,7.12567277652586,42.076671386245344,43.93059702107959,Rice,43.46500472536372
Loamy,1.210847523488745,69.75820081212564,19.91186873637513,Wheat,68.09659048006046
Sandy,95.65013982994802,50.74503294593019,23.982693744093197,Maize,56.690254189810055
Clay,73.75083594590069,95.68210100559213,18.004649925203008,Rice,97.49438528035161
Sandy,35.32514085020642,87.31181606388355,23.15152796694539,Maize,50.68043935348596
Sandy,29.65355812876552,98.84970445595641,39.478673682456204,Cotton,36.83548502952298
Clay,34.97032297458495,48.17695872652898,26.349468214957785,Wheat,77.32327405506173
Silt,77.46535311811819,97.88065429585839,17.65190901440275,Vegetables,88.8482455583871
Silt,66.13706110704143,60.18637088540905,25.266765743367138,Cotton,70.2615019771968
Sandy,18.519556786746794,54.326315671962824,44.441500027238405,Wheat,35.75301773846977
Clay,17.410933533408436,33.52446688785473,33.890507857776086,Maize,61.810455737311855
Sandy,9.839564971339732,33.69356805017218,27.48482839218473,Sugarcane,40.272081434207706
Loamy,66.03027197013381,78.44078791626583,19.9961554049181,Rice,88.60479282991551
Loamy,76.43726622217359,62.05502961038195,44.585303918510846,Maize,69.53099883967879
Sandy,26.5046428325004,45.8565138225274,39.62547027789387,Wheat,45.86863785160851
Silt,2.094496103091281,72.97792144276629,23.44431907352758,Wheat,55.357707719482434
Silt,8.217166747642734,47.70006827750778,17.102060871635683,Wheat,53.72108844867159
Sandy,96.78600348450304,70.43422280410958,16.69876672132674,Wheat,57.884490638354876
Sandy,29.544477747742025,55.14461228878832,18.611344485166015,Rice,49.62137300640494
Loamy,76.92231478381336,87.64865586282733,32.42305750843265,Cotton,77.49314042254585
Silt,62.46635688542638,87.44873125367455,42.862902636164776,Vegetables,59.40680693731325
Sandy,38.19396396528959,63.41452786856809,29.902302840179534,Sugarcane,46.41786731117959
Loamy,20.56872621955551,54.55733765345109,40.28836447368592,Rice,71.60538279635578
Silt,12.138641815940643,55.37918575913662,28.376598595794235,Wheat,49.179920806241135
Clay,61.50129680388666,86.40001679677525,36.25750637303476,Rice,86.8765337384945
Loamy,77.4633780637788,52.97256379583284,36.956182118595024,Maize,60.88801829925647
Silt,64.39042535411306,44.63415615947922,20.21891117710016,Vegetables,76.02626254451924
Silt,53.030213324915835,35.92818393127148,25.836481769274354,Wheat,54.59675733219027
Loamy,4.195122343163627,62.66851846190859,34.11906469614072,Sugarcane,57.98818818860757
Clay,96.84887775943838,63.749246924388935,17.120898245530984,Wheat,88.5101436605989
Loamy,79.87141916545745,88.8636097282035,25.846205632888697,Vegetables,80.95882378708548
Silt,29.282203670096475,45.48670875122448,31.043983988435773,Sugarcane,66.06685359308504
Sandy,97.99703293588506,56.66938915678799,44.88673479133916,Vegetables,47.90901191916619
Sandy,60.18815896363221,86.58840172255836,29.236006878673223,Sugarcane,55.991642854712616
Loamy,58.24226582072465,87.65365275242814,39.48170271342971,Cotton,65.98391657930665
Silt,74.8073179429532,56.92277531851377,27.962018551998533,Cotton,62.214191564080345
Sandy,81.17697880901376,62.138681630067666,38.89172167859127,Rice,61.261234713833964
Silt,65.64786073315027,51.2300123594498,32.86244404860325,Rice,75.60909740102804
Loamy,12.809574636620003,95.27884148935185,41.59786324507195,Sugarcane,63.42610907753493
Sandy,33.82675059944984,38.30506360191062,27.3282765705033,Wheat,49.51093000541089
Silt,92.80836403260497,95.3624596101029,33.12913259464437,Maize,70.73067788474626
Sandy,22.461561184385193,77.87065162847404,33.90056041856482,Maize,51.10154589484021
Loamy,37.21670238375133,67.21005068807119,27.5214882540142,Wheat,68.21909436814445
Silt,43.2076882944196,32.286134254914714,19.329361310624446,Wheat,54.453506763813
Sandy,43.940498969445215,63.29173342754058,17.806782207370066,Cotton,60.18285980984543
Loamy,61.29395824945255,58.542367350191256,15.500146517988993,Maize,72.7405967635578
Sandy,94.30758377447076,41.28531683825858,41.20602792735644,Sugarcane,62.153828758585334
Sandy,24.069271183250496,75.94867224504598,22.094247367160836,Vegetables,49.00869286065461
Clay,12.150137630091805,97.98056351578,21.34520247845304,Rice,80.19672925631961
Clay,19.747048985993732,69.35321677451677,37.08106201278197,Vegetables,71.76644677327737
Loamy,88.69249002092695,80.0327293510762,24.600483392621754,Cotton,83.09088184385149
Clay,64.5810812655206,34.79153167962117,30.1813407723551,Maize,72.13023437374241
Loamy,28.590678923916013,59.23668970718963,19.875331958923688,Wheat,67.83753314751803
Clay,81.59469389686173,38.14509396151471,43.79237164385908,Maize,75.7787359258586
Sandy,86.1369996363436,72.89570848755574,40.54744200051712,Sugarcane,58.92054417431538
Loamy,84.6514338690278,95.69375107499083,40.9136886889501,Cotton,73.70897260547096
Loamy,91.89265336395545,76.3244412730147,27.203212457160156,Wheat,78.40783522891574
Sandy,25.224102017336158,35.37621338200951,37.87083641121518,Vegetables,49.55889454928293
Loamy,75.50419287462783,54.8266343489558,19.316284661693405,Sugarcane,78.81347985074235
Loamy,46.053949727414,68.5464365608596,15.258570077753408,Vegetables,80.02079967726378
Clay,84.19985528900615,58.224542929327654,15.599187977340844,Rice,87.38448683794942
Loamy,72.84906771616131,88.35508073326207,32.598052122136814,Cotton,69.71933266830372
Silt,77.64474464997247,87.02697032969925,28.661847157438224,Sugarcane,92.51508854129796
Sandy,65.61618376810715,72.8281714072255,30.540460467255592,Sugarcane,59.444036739113514
Clay,17.742876946970686,56.14205615928937,15.223894212516582,Vegetables,74.93318004801615
Clay,54.502691889693835,47.87354616342709,27.68059858972277,Wheat,74.85985227653566
Silt,98.46697395245081,37.41120227491905,36.54204483602582,Rice,82.00840009984725
Sandy,93.73880664971189,54.84283784405878,28.280811059023076,Vegetables,60.2868518697301
Sandy,4.317373579701167,58.92207620454037,36.96657618936666,Sugarcane,45.24681884237023
Clay,16.481481572943714,77.30760475728516,21.990568931905045,Cotton,64.63704471946313
Loamy,13.172877345456191,76.07118770083014,39.39426013445176,Sugarcane,68.84303388506099
Clay,72.59799099852955,34.90756977488799,32.652937213603565,Maize,73.53067122292595
Sandy,81.77853298569451,57.668152080181045,21.322892982897187,Cotton,59.58436632124722
Silt,21.35113663106719,42.72452070521533,22.10161427561499,Cotton,48.83659534057699
Clay,50.5852692951829,40.9768893721764,33.840913937086114,Sugarcane,77.71336657695396
Sandy,84.07030280112,87.91115048160722,39.8981877963733,Wheat,41.926237495598585
Clay,73.28015447662506,32.93406517013803,27.468833460874656,Cotton,73.82921002189553
Loamy,54.223720549184826,59.34280131314849,22.749012873827766,Maize,62.92656242450546
Clay,59.03476904587729,41.774255903656275,41.01034820731802,Vegetables,74.34645856859831
Clay,50.83605469162799,91.55311509749319,35.07804875252505,Wheat,73.64545722819679
Sandy,29.754845131882057,68.99283592925246,28.442564618492295,Wheat,39.96354621855259
Sandy,56.50219928590161,46.19664454637936,29.637005858379055,Wheat,53.70104277947868
Sandy,68.88853020500906,65.16991010164635,21.127694038091892,Cotton,49.97305636807198
Clay,87.33229158608077,81.2040451792181,33.80407890194532,Wheat,64.78967000210392
Loamy,63.629135397924806,97.06826062436036,25.76227531628666,Sugarcane,82.77214571646076
Silt,76.1121537043158,45.43122029717932,44.86935530023048,Wheat,51.9717525834422
Silt,16.0071634954573,92.03272404905417,29.405505457856634,Maize,55.75800525158568
Sandy,46.15574744197899,95.40128799172432,29.576568185688394,Rice,54.81157496716532
Sandy,0.9331619827093296,94.14943811724464,31.975553622320156,Maize,34.38894087309022
Clay,24.667886452162303,74.47900498033368,42.502680093562404,Cotton,62.662035830106014
Silt,72.64617151130048,74.08744581042953,39.02454299579251,Wheat,57.70420654829084
Sandy,99.18099513493634,58.22474432286759,28.533902093935243,Wheat,57.410418756758695
Loamy,9.917809958721591,82.66785176126515,36.560977979183875,Sugarcane,58.63832749535472
Loamy,40.14943158612883,67.19058128456524,32.58706496342285,Vegetables,67.6235569505655
Sandy,80.00709686991596,77.42066498598061,29.771011461037467,Wheat,60.12222095562608
Sandy,20.403563462889885,59.99205326941568,20.769473183530515,Maize,49.260939915921206
Silt,55.50849493022862,81.20475248301973,28.91808790364673,Cotton,65.63819440254579
Silt,73.30712960296748,87.71300623231843,22.37455761067724,Rice,74.27667266852308
Clay,61.5985450260179,40.25053796219713,42.44526449554964,Wheat,68.9070690323713
Silt,18.802473461541613,88.30508009019596,25.06220440489041,Rice,64.09374575752537
Loamy,35.538456868573945,67.8207572253215,43.56792043600117,Wheat,61.32500825895423
Loamy,78.37917844853972,89.12661363631571,30.991658702841335,Cotton,67.21457335522213
Sandy,55.42265141320166,60.191119443871024,33.94633136028481,Vegetables,53.4560481006202
Silt,0.5229613542912737,56.532833976812455,31.28821333467983,Maize,53.037494483201286
Clay,76.09907600280938,94.05425127620558,18.881418509001026,Cotton,95.503398175528
Loamy,3.531135494023907,47.581848728388096,26.27463657023823,Rice,71.61232830978575
Loamy,74.57337827312321,89.09486277003002,17.974383368328716,Wheat,80.7627816032343
Clay,20.24805601652374,63.88144007565829,33.68862132550145,Rice,72.2112039446823
Clay,95.80734801193802,65.98668097858818,28.406225856013165,Maize,80.09024812493415
Loamy,36.79407513020845,51.59277970426388,38.3395491471281,Cotton,66.22827472750033
Loamy,32.69316163380791,70.1129540433311,21.614114429981093,Rice,73.4183444455018
Clay,14.888805033244468,52.76478373933479,19.936981752880047,Rice,80.61496801945985
Loamy,30.560421549021488,32.748858996915665,27.189966928913034,Maize,64.7340959494984
Sandy,87.66507618282006,49.039902374104926,42.79756149655144,Wheat,51.13772266125788
Sandy,99.63343376272474,30.446533038461347,36.31265445037235,Rice,62.550174356119186
Clay,36.83095305068483,98.48483509397997,27.56770874378756,Maize,70.84622680421091
Silt,44.861063095454256,97.60230468738233,30.518165092629317,Wheat,58.966312340672175
Clay,72.2070938202737,57.66087082306135,17.52639033531295,Vegetables,77.16604150395086
Clay,88.61957804650746,80.98595980377522,44.5372768912834,Wheat,82.19881309667394
Silt,59.304433418678414,54.20642688872975,34.99221914084757,Vegetables,59.555255692762024
Silt,39.15256981778293,76.97652099601832,23.562122053902677,Cotton,59.853730906010924
Silt,41.262184084862376,86.38010301321853,32.57425182645733,Maize,66.30575720522285
Sandy,69.56181464968068,96.27293712845685,18.28447098206982,Wheat,56.2940697249866
Loamy,0.32182636042786816,58.01485930947704,43.975100064227505,Vegetables,53.27434997330525
Sandy,61.95893374598407,84.83085880692335,20.24354963650098,Vegetables,54.96903289480426
Loamy,35.54930104413574,48.61499154424831,34.440909541656424,Cotton,50.51092811154832
Sandy,79.41973312770843,99.32326126555539,22.363633876167913,Sugarcane,59.772774959426755
Loamy,9.299063982313216,31.80387191350458,36.526841479456074,Maize,61.489963228386735
Sandy,58.82022669483905,72.24701645507847,38.30464101720843,Sugarcane,50.30036417164327
Silt,48.09728898861238,76.16541871559289,35.202591867342974,Wheat,51.672773578990174
Clay,64.23255259052274,78.16318899518902,33.434983807655776,Maize,72.09236308098427
Sandy,6.485359448296835,38.42713051523623,41.77407281856035,Cotton,34.90683291938986
Loamy,57.99837874281313,95.69708484311913,17.358801329692742,Wheat,77.16191687999542
Silt,56.14845879595237,42.682829533505796,24.927442973405856,Maize,63.04833875771255
Sandy,56.06600944161709,73.59273822678887,22.448624388925378,Maize,49.89186815889953
Sandy,60.34876665964548,45.58732553861594,44.640418861962644,Sugarcane,41.725380298421676
Silt,67.64679372263622,51.50514919148896,26.681693390006203,Wheat,67.01629082873431
Sandy,80.49889996807697,68.25209792096871,36.97838097721196,Cotton,56.52082758088763
Clay,26.982072012821433,59.20353929952036,35.541754916430136,Cotton,72.59864186784651
Sandy,82.5049410180062,41.21579206835544,21.362437124321332,Wheat,48.160899479690165
Clay,49.82556822634536,41.96554816945938,22.169930406346538,Wheat,78.83830424234199
Clay,7.705827913433117,59.27013517139598,23.438536906591025,Vegetables,67.65355759152662
Silt,5.85509292439792,83.00980847928506,27.333818347781374,Rice,63.90471374549521
Sandy,33.42383186960608,92.8575252793452,22.029751969515804,Sugarcane,59.329553514158306
Silt,78.48969771114676,35.8889363581568,15.589544482405435,Wheat,66.40520031592474
Sandy,70.76809347409157,57.517273529158075,41.381791704215864,Wheat,36.17179352972421
Sandy,78.86149646724064,37.017189460601365,43.96829494142652,Rice,57.307837498059115
Loamy,51.72690564416094,31.161473644281852,25.247111610947037,Rice,75.13024873145163
Sandy,44.01989979554906,76.32030778507696,25.155206382764185,Maize,48.58806458840338
Silt,14.745252670628394,72.17146093766115,15.212754383231129,Cotton,64.21502703260843
Clay,32.81927536093116,41.41133796704203,35.40752064991122,Sugarcane,74.71744997624306
Sandy,43.40193661738753,46.36689831651449,39.76319687245886,Maize,35.328086533083415
Loamy,8.860042967961723,31.659542755116288,19.398249010800093,Wheat,58.73105303785259
Silt,22.061195271121125,88.44630439860826,19.78999048101452,Rice,58.43205931553527
Sandy,59.82252940637388,98.2283417233986,38.702497499143135,Vegetables,52.05812485631278
Silt,73.56631142391899,39.48216757562835,33.48872245062434,Cotton,62.251151087015884
Loamy,99.83475113929497,46.20326496357087,16.34581672883151,Maize,83.64307679270283
Loamy,93.31133313435576,90.78866667628537,33.67640971386845,Vegetables,74.77293423221953
Silt,64.25651995351916,94.85246585693294,24.26753168531298,Cotton,68.44885839154563
Sandy,42.1248053294072,59.37391679647672,26.061754664125377,Vegetables,32.96354035000582
Clay,63.617736470823274,33.543573058835186,38.0919425489064,Rice,79.93784094054544
Loamy,78.56516180802319,32.75742835849736,39.32805578017832,Maize,68.24835887943051
Sandy,11.833619092338733,70.17649062483073,27.01069880519492,Maize,43.21737042849539
Sandy,40.99048896962883,57.502657622522534,43.41458808019064,Cotton,33.9568334519472
Clay,83.98022856356172,32.005669930435815,27.193881538562167,Vegetables,81.3287591184523
Loamy,38.3832951933044,70.82766746187897,38.1550810569033,Rice,79.07664998534892
Loamy,57.18722712271865,30.791177561231574,29.51631793692777,Wheat,64.2371042052076
Sandy,58.77693608621982,85.11603707044911,41.925969795662525,Maize,52.43964452599835
Sandy,18.447625313363936,51.450297589236015,42.232837309505356,Wheat,31.31159851311535
Clay,36.22354416522884,32.818060210646244,17.622504236132514,Rice,77.35548263303535
Clay,33.451128874193216,71.18465546882072,43.09479993930677,Maize,59.723548270137854
Loamy,2.6196708532064794,57.83790901031383,39.766045245612474,Maize,59.81852052145624
Silt,2.4191763891355245,98.16602893500047,38.739321429380006,Vegetables,56.97784462834014
Loamy,83.16970436757735,68.09390637525915,21.027340190565674,Wheat,70.53869752474135
Sandy,27.30708099728124,49.26674267259058,39.153576262639945,Vegetables,37.13270670373292
Loamy,51.80787662388154,79.66072052437823,40.50398204055111,Sugarcane,71.98188362804036
Silt,29.872557358877305,49.00444017798979,23.67451003362453,Wheat,62.89192755930796
Clay,94.06792451153404,93.29703039852956,43.56780235086971,Wheat,86.97058325449144
Silt,25.929675886577375,56.23053793551635,16.49580439197493,Sugarcane,65.68962075804885
Silt,42.96568127389351,68.49079939433437,19.49727759741419,Rice,65.26978954564098
Silt,87.27302504846018,33.54011726769602,31.12743414154543,Rice,75.16271219561699
Clay,84.19335667918087,59.82848665665615,32.27377413366929,Maize,88.56379975656277
Silt,18.610141784627732,88.26544777626964,34.354502499027106,Cotton,49.62848035823181
Silt,80.26433097957104,86.39541637543394,15.509073879463994,Vegetables,72.76670742317374
Silt,45.81868867378927,45.70229911974684,43.81100323866391,Cotton,59.14548839636659
Sandy,48.29688720853552,45.82553497073938,16.337642782024318,Maize,51.60863378044458
Silt,13.347997241594378,87.21137185492657,19.291858581702073,Cotton,58.3780804179769
Clay,8.060151375712465,95.12788941185279,15.42043552578171,Wheat,72.09925792510052
Silt,72.79393069737652,36.67526448911025,32.00575299882284,Wheat,68.01231269801104
Silt,49.646115235529976,61.50410475983577,42.96800651762916,Sugarcane,63.19754985683832
Clay,43.68507026151796,53.62179952749602,34.97841498241392,Sugarcane,73.17563103886854
Silt,72.95082286523967,90.94819188202075,39.679724054412816,Maize,71.22618739455474
Clay,76.55128989911097,35.84674402760132,15.398436103757403,Maize,79.42282714193412
Silt,15.890816766935355,44.778815979062614,31.260458954391783,Maize,60.49052506936645
Clay,61.02251494776413,82.67278363105461,28.786889325165657,Wheat,86.46941294753034
Silt,13.535408227768553,33.59056942868509,29.969038326623792,Cotton,48.110717249786774
Silt,75.13750860290457,64.47747665000026,17.166395560055637,Vegetables,67.575203053644
Sandy,65.69551562671396,60.9474924275804,35.53306083207922,Maize,51.93253031192729
Sandy,95.6614621083458,53.40808252921241,30.096612445759035,Maize,50.51659432572318
Silt,6.895801635642118,57.620062072324664,37.95446549583792,Wheat,43.74193949084183
Silt,5.705472115125431,67.0958410851163,29.55871902185146,Vegetables,46.23703397336207
Loamy,28.218707469320016,41.29571508718682,19.481449086792963,Wheat,61.517617038685415
Clay,26.170568373590598,70.03971147985149,34.44770862233466,Vegetables,69.23882072186663
Loamy,24.697879907199983,86.38026305099905,20.171590863154986,Wheat,64.43931008188224
Sandy,90.62545805210367,83.21126508531114,41.17183690064445,Cotton,61.54633296641937
Sandy,24.95461998495061,40.772993328564155,33.39348717207724,Maize,47.12961351345395
Sandy,27.1949726128631,40.44746288190318,19.716116506708627,Rice,60.71312567885913
